market_uuid,trading_day,n_traders,avg_age,share_female,share_finance_course,share_trading_experience,share_high_education,avg_fin_quiz,sd_fin_quiz,avg_self_assessment,avg_overconfidence,sd_overconfidence,avg_cq_attempts,avg_wealth,sd_wealth,gini,avg_forecast,sd_forecast,share_feedback,share_speculator,share_fundamental,share_other,share_market_maker,repetition,treatment,gamified,hedonic,price_notifications,vol_feedback,vol_fundamental,vol_market_maker,vol_other,vol_speculator,share_vol_market_maker,share_vol_fundamental,share_vol_feedback,share_vol_speculator,share_vol_other,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,rad,ret_next,fundamental_gap,surge,crash,normalized_mispricing,bubble_period,bubble_start,quoted_spread,rel_quoted_spread,depth_best,pct_two_sided,rv_mid,n_improving_adds,share_improving_adds,volume_shares,eff_spread,rel_eff_spread,realized_spread,rel_realized_spread,price_impact,rel_price_impact,signed_volume,order_flow_imbalance,abs_order_flow_imbalance,n_limit_orders,n_cancels,n_marketable_orders,share_limit_orders,time_to_next_order_s,time_to_same_side_order_s,spread_recovery_s,cancel_to_order,avg_directionality,churn,cum_surge,cum_crash,cum_bubble_period,session_id,group_label
468bae16-01fa-4b28-8367-2b7fc01e7aa7,1,6,25.166666666666668,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.9166666666666666,0.07453559924999298,5.333333333333333,-0.38333333333333336,0.11055415967851333,1.0,5000.0,122.9735743971037,0.010805555555555556,,,0.16666666666666666,0.25,0.5833333333333334,0.0,0.16666666666666666,1,ghp,1,1,1,10.0,7.0,2.0,0.0,1.0,0.1,0.35,0.5,0.05,0.0,10.0,143.75,23.75,23.75,150.0,130.0,150.0,130.0,120,,,140.0,,0.19791666666666666,0.37109375,-0.06899287148695166,0.46875,0,0,0.19791666666666666,0,0,42.555376466407736,0.2915622046587685,2.3968876247506916,0.9555755560601015,0.6553297960471499,3.0,0.1,10.0,21.75,0.16374107653352937,12.5,0.09171257044841949,9.25,0.07202850608510986,10.0,1.0,1.0,30.0,14.0,10.0,0.75,1.7816945,2.3932585,3.6383215,0.4666666666666667,1.0,0.0,0,0,0,20260826,20260826/ghp2
727aeab3-4e37-4074-aa8a-edb9ed62fd8f,1,6,22.833333333333332,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.0,0.861111111111111,0.16386534670836247,5.666666666666667,-0.29444444444444445,0.2435083084748779,2.0,5000.0,4.098780306383784,0.0004,,,0.4166666666666667,0.4166666666666667,0.0,0.16666666666666666,0.5,1,gh,0,1,0,1.0,0.0,4.0,1.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,3.0,122.66666666666667,2.6666666666666665,2.6666666666666665,125.0,121.0,125.0,121.0,120,,,113.0,,0.02222222222222222,0.041666666666666664,-0.1009259185899607,0.078125,0,0,0.02222222222222226,0,0,188.8139943244397,0.3124858275750894,9.240931337849041,0.5807936013599866,2.4021152690895056,0.0,0.0,3.0,2.8333333333333335,0.023272485285893818,-356.8333333333333,-2.96158354996321,359.6666666666667,2.984856035249104,3.0,1.0,1.0,32.0,27.0,3.0,0.9142857142857143,2.7002230000000003,3.881671,3.881671,0.84375,1.0,0.0,0,0,0,20260826,20260826/gh1
792b99cc-c375-4006-9b7f-6b7ceeb15ffe,1,6,26.5,0.3333333333333333,0.8333333333333334,0.5,0.8333333333333334,0.9166666666666666,0.07453559924999295,5.333333333333333,-0.3833333333333333,0.200554786086551,1.0,5000.0,349.9689986270213,0.033716666666666666,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,1,ng,0,0,0,0.0,6.0,0.0,1.0,5.0,0.0,0.5,0.0,0.4166666666666667,0.08333333333333333,6.0,11.75,-108.25,108.25,15.0,8.5,15.0,8.5,120,,,60.0,,0.9020833333333333,1.69140625,1.3862943611198904,-1.640625,0,0,-0.9020833333333333,0,0,21.557606283527086,0.25164723867157185,2.0728105289015724,0.960727148431737,2.3839925721012283,0.0,0.0,6.0,2.0833333333333335,0.18354978354978355,-1.0833333333333333,-0.09414141414141414,3.1666666666666665,0.2776911976911977,6.0,1.0,1.0,19.0,12.0,6.0,0.76,2.0567395,4.0848595,6.549511,0.631578947368421,1.0,0.0,0,0,0,20260826,20260826/ng1
b0eca25a-c9c1-4b52-a273-a509e63a7229,1,6,22.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.875,0.08740073734751261,5.5,-0.325,0.10151628221894039,1.0,5000.0,5.22733201547405,0.00047222222222222224,,,0.05555555555555555,0.2222222222222222,0.5555555555555555,0.16666666666666666,0.16666666666666666,1,ghp,1,1,1,1.0,3.0,3.0,1.0,0.0,0.375,0.375,0.125,0.0,0.125,4.0,115.75,-4.25,4.25,117.75,120.0,120.0,110.0,120,,,114.0,,0.035416666666666666,0.06640625,-0.032365284502031244,-0.03515625,0,0,-0.035416666666666666,0,0,6.118326478018531,0.057535528385799534,2.040702553375271,0.9998700740360958,0.5303254461713052,10.0,0.45454545454545453,4.0,6.390000000000001,0.055258835354529974,6.204999999999998,0.05374700504406401,0.18500000000000227,0.0015118303104659637,0.0,0.0,0.0,22.0,13.0,4.0,0.8461538461538461,0.980325,0.980325,1.5755029999999999,0.5909090909090909,0.8888888888888888,0.11111111111111116,0,0,0,20260826,20260826/ghp1
e2c2318e-0678-474d-bdf2-b31e6e134e04,1,6,23.833333333333332,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.861111111111111,0.1009216784699164,5.5,-0.3111111111111111,0.19962928605756183,1.6666666666666667,5000.0,14.683323874382198,0.0014777777777777777,,,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,1,ng,0,0,0,0.0,3.0,0.0,5.0,2.0,0.0,0.3,0.0,0.2,0.5,5.0,126.0,6.0,6.0,128.0,125.0,128.0,125.0,120,,,126.5,,0.05,0.09375,-0.011787955752041945,0.125,0,0,0.05,0,0,1.9048355221225195,0.014895757005816105,2.0761690223233638,0.8726037074682175,0.0182850968920897,5.0,0.3125,5.0,1.0,0.007874137797411454,0.7,-0.001976284584980237,1.25,0.009850422382391692,1.0,0.2,0.2,16.0,3.0,5.0,0.7619047619047619,0.8054,4.799119,15.121686,0.1875,1.0,0.0,0,0,0,20260826,20260826/ng2
468bae16-01fa-4b28-8367-2b7fc01e7aa7,2,6,25.166666666666668,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.9166666666666666,0.07453559924999298,5.333333333333333,-0.38333333333333336,0.11055415967851333,1.0,5000.0,310.49170681356367,0.026505555555555557,,,0.16666666666666666,0.25,0.5833333333333334,0.0,0.16666666666666666,1,ghp,1,1,1,9.0,7.0,5.0,0.0,3.0,0.20833333333333334,0.2916666666666667,0.375,0.125,0.0,12.0,148.95833333333334,36.958333333333336,36.958333333333336,140.0,150.0,180.0,125.0,112,150.0,,140.0,-0.06666666666666665,0.32998511904761907,0.5774739583333334,0.0,0.4375,0,0,0.3299851190476191,0,0,34.30725767443874,0.2597366578632386,2.922826181551446,1.0,0.4059859378126361,6.0,0.3333333333333333,12.0,27.291666666666668,0.18325366979842453,14.895833333333334,0.09387334761942688,12.395833333333334,0.08938032217899768,6.0,0.5,0.5,18.0,9.0,12.0,0.6,2.6745330000000003,5.4853515,7.0522015,0.5,0.8666666666666667,0.1333333333333333,0,0,0,20260826,20260826/ghp2
727aeab3-4e37-4074-aa8a-edb9ed62fd8f,2,6,22.833333333333332,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.0,0.861111111111111,0.16386534670836247,5.666666666666667,-0.29444444444444445,0.2435083084748779,2.0,5000.0,13.75499909123961,0.0013555555555555556,,,0.4166666666666667,0.4166666666666667,0.0,0.16666666666666666,0.5,1,gh,0,1,0,1.0,0.0,14.0,3.0,0.0,0.7777777777777778,0.0,0.05555555555555555,0.0,0.16666666666666666,9.0,115.55555555555556,3.5555555555555554,3.5555555555555554,113.0,124.0,124.0,112.0,112,125.0,,105.5,-0.09599999999999997,0.031746031746031744,0.05555555555555555,-0.06867686579621957,0.015625,0,0,0.03174603174603176,0,0,0.8045992687366961,0.007070943053229731,6.735052191878055,0.8256080708492405,0.14590764365162362,1.0,0.034482758620689655,9.0,6.555555555555555,0.05587913644618028,6.611111111111111,0.0563729636066741,-0.05555555555555555,-0.0004938271604938272,-3.0,-0.3333333333333333,0.3333333333333333,29.0,17.0,9.0,0.7631578947368421,1.703978,3.711014,21.948735,0.5862068965517241,0.7285714285714285,0.27142857142857146,0,0,0,20260826,20260826/gh1
792b99cc-c375-4006-9b7f-6b7ceeb15ffe,2,6,26.5,0.3333333333333333,0.8333333333333334,0.5,0.8333333333333334,0.9166666666666666,0.07453559924999295,5.333333333333333,-0.3833333333333333,0.200554786086551,1.0,5000.0,681.7322788309204,0.06536666666666667,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,1,ng,0,0,0,3.0,2.0,0.0,7.0,12.0,0.0,0.08333333333333333,0.125,0.5,0.2916666666666667,12.0,39.666666666666664,-72.33333333333333,72.33333333333333,60.0,16.0,65.0,16.0,112,15.0,,88.0,3.0,0.6458333333333333,1.1302083333333333,0.38299225225610645,-0.8125,1,0,-0.6458333333333334,0,0,26.252522558078653,0.8367460454006568,2.0,0.07703318823579047,1.0965998420861824,0.0,0.0,12.0,24.181818181818183,0.7486254167710009,13.916666666666666,0.45536317236431306,8.181818181818182,0.2932622444066878,10.0,0.8333333333333334,0.8333333333333334,13.0,2.0,12.0,0.52,2.753004,3.680027,10.193499,0.15384615384615385,1.0,0.0,1,0,0,20260826,20260826/ng1
b0eca25a-c9c1-4b52-a273-a509e63a7229,2,6,22.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.875,0.08740073734751261,5.5,-0.325,0.10151628221894039,1.0,5000.0,19.73093915656323,0.001973888888888895,,,0.05555555555555555,0.2222222222222222,0.5555555555555555,0.16666666666666666,0.16666666666666666,1,ghp,1,1,1,6.0,7.0,2.0,5.0,0.0,0.1,0.35,0.3,0.0,0.25,10.0,116.19200000000001,4.191999999999998,4.191999999999998,114.0,118.97,118.97,114.0,112,117.75,,105.0,-0.031847133757961776,0.037428571428571415,0.06549999999999997,-0.08223809823697259,0.03125,0,0,0.03742857142857149,0,0,4.5485101177404355,0.039892192582843794,2.3700732820654395,1.0,0.065513673264802,8.0,0.5714285714285714,10.0,3.0150000000000006,0.026550558822976265,-3.1579999999999986,-0.025797528613123594,6.172999999999999,0.05234808743609985,-2.0,-0.2,0.2,14.0,3.0,10.0,0.5833333333333334,2.1935215,6.117295,2.398783,0.21428571428571427,1.0,0.0,0,0,0,20260826,20260826/ghp1
e2c2318e-0678-474d-bdf2-b31e6e134e04,2,6,23.833333333333332,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.861111111111111,0.1009216784699164,5.5,-0.3111111111111111,0.19962928605756183,1.6666666666666667,5000.0,59.78126796915569,0.0061333333333333335,,,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,1,ng,0,0,0,0.0,5.0,0.0,8.0,3.0,0.0,0.3125,0.0,0.1875,0.5,8.0,127.25,15.25,15.25,126.5,127.0,129.0,126.5,112,128.0,,126.32,-0.01171875,0.13616071428571427,0.23828125,-0.001423938220188603,0.2265625,0,0,0.13616071428571427,0,0,0.9942999669144741,0.00783783232112958,3.098101276941771,0.9760088474825007,0.012772696245260971,3.0,0.42857142857142855,8.0,1.8928571428571428,0.014805511963701962,0.9375,0.007853711161263795,0.8928571428571429,0.006951800802438167,-4.0,-0.5,0.5,7.0,3.0,8.0,0.4666666666666667,4.2172915,5.67704,4.463333,0.42857142857142855,1.0,0.0,0,0,0,20260826,20260826/ng2
